run_at,data_through,n_sims,group,team,exp_points,exp_gd,p_win_group,p_runner_up,p_third,p_fourth,p_third_advance,p_R32,p_R16,p_QF,p_SF,p_final,p_champion
2026-06-12T13:34:49,2026-06-11,100000,H,Saudi Arabia,2.5733,-2.5104,0.0288,0.1588,0.4701,0.3423,0.244,0.4316,0.079,0.0179,0.0035,0.0006,0.0001
2026-06-12T13:34:49,2026-06-11,100000,I,Iraq,1.9265,-3.3715,0.0344,0.0988,0.2399,0.6269,0.1384,0.2716,0.0676,0.0162,0.0034,0.0004,0.0001
2026-06-12T13:34:49,2026-06-11,100000,C,Haiti,1.8213,-3.9277,0.0212,0.0854,0.2741,0.6193,0.1483,0.2549,0.0432,0.0095,0.002,0.0004,0.0
2026-06-12T13:34:49,2026-06-11,100000,B,Bosnia and Herzegovina,2.4377,-3.0316,0.028,0.1142,0.4882,0.3696,0.2498,0.3921,0.0699,0.0158,0.0019,0.0002,0.0
2026-06-12T13:34:49,2026-06-11,100000,A,South Africa,1.6684,-3.5438,0.0043,0.0856,0.2689,0.6412,0.1394,0.2292,0.0526,0.011,0.0014,0.0002,0.0
2026-06-12T13:34:49,2026-06-11,100000,L,Ghana,1.7013,-4.039,0.0194,0.0771,0.2472,0.6563,0.1326,0.2291,0.0402,0.0063,0.001,0.0001,0.0
2026-06-12T13:34:49,2026-06-11,100000,E,Curaçao,1.4541,-4.696,0.0128,0.0525,0.2186,0.7161,0.1066,0.1719,0.0235,0.0032,0.0004,0.0,0.0
2026-06-12T13:34:49,2026-06-11,100000,H,Cape Verde,1.6682,-5.1227,0.0079,0.0658,0.3178,0.6084,0.133,0.2068,0.0266,0.0046,0.0006,0.0001,0.0
2026-06-12T13:34:49,2026-06-11,100000,B,Qatar,1.6853,-4.5249,0.0115,0.0611,0.3337,0.5937,0.1466,0.2192,0.0225,0.0031,0.0001,0.0,0.0
2026-06-12T23:11:09,2026-06-12,50000,H,Spain,7.2946,5.4332,0.7479,0.209,0.0373,0.0057,0.0335,0.9904,0.7225,0.5546,0.4023,0.2883,0.1797
2026-06-12T23:11:09,2026-06-12,50000,J,Argentina,6.832,4.2207,0.7139,0.1972,0.0687,0.0202,0.0602,0.9713,0.68,0.5259,0.3817,0.2653,0.1743
2026-06-12T23:11:09,2026-06-12,50000,I,France,6.1799,3.123,0.5693,0.2655,0.1243,0.0409,0.105,0.9397,0.6577,0.434,0.2583,0.1306,0.0707
2026-06-12T23:11:09,2026-06-12,50000,L,England,6.8026,4.2011,0.6687,0.2336,0.0839,0.0138,0.0739,0.9762,0.6927,0.3914,0.2227,0.1253,0.0677
2026-06-12T23:11:09,2026-06-12,50000,C,Brazil,6.4441,3.7365,0.5933,0.2765,0.1051,0.0251,0.091,0.9607,0.6125,0.3767,0.227,0.1085,0.058
2026-06-12T23:11:09,2026-06-12,50000,K,Colombia,5.5974,2.1421,0.4294,0.3537,0.1546,0.0622,0.1208,0.9039,0.5909,0.3185,0.179,0.1016,0.0514
2026-06-12T23:11:09,2026-06-12,50000,K,Portugal,5.7492,2.4556,0.4559,0.3475,0.1414,0.0552,0.1159,0.9193,0.6105,0.3308,0.1782,0.0984,0.047
2026-06-12T23:11:09,2026-06-12,50000,E,Ecuador,5.7224,2.5999,0.4127,0.3679,0.1812,0.0383,0.1511,0.9316,0.558,0.2955,0.1652,0.0799,0.0378
2026-06-12T23:11:09,2026-06-12,50000,F,Netherlands,5.6061,2.2687,0.45,0.3201,0.1614,0.0685,0.1297,0.8999,0.5051,0.2979,0.1609,0.0724,0.0335
2026-06-12T23:11:09,2026-06-12,50000,A,Mexico,7.1561,4.1568,0.6636,0.2854,0.0492,0.0018,0.047,0.996,0.6813,0.3917,0.1751,0.0738,0.0297
2026-06-12T23:11:09,2026-06-12,50000,E,Germany,5.9597,3.2506,0.467,0.3476,0.157,0.0284,0.1366,0.9512,0.5672,0.2902,0.1537,0.0659,0.0294
2026-06-12T23:11:09,2026-06-12,50000,G,Belgium,5.6015,2.2383,0.4883,0.2732,0.1572,0.0813,0.1294,0.8909,0.5755,0.3102,0.1357,0.0689,0.0286
2026-06-12T23:11:09,2026-06-12,50000,F,Japan,5.3739,1.9202,0.3903,0.3448,0.1834,0.0816,0.1471,0.8822,0.4551,0.2602,0.1305,0.0573,0.0247
2026-06-12T23:11:09,2026-06-12,50000,I,Norway,4.7779,0.9594,0.2568,0.3769,0.2613,0.105,0.1981,0.8318,0.4845,0.2549,0.1269,0.0531,0.0234
2026-06-12T23:11:09,2026-06-12,50000,B,Switzerland,6.0629,3.1902,0.5453,0.2971,0.1227,0.035,0.1036,0.946,0.5875,0.2639,0.1243,0.0569,0.0233
2026-06-12T23:11:09,2026-06-12,50000,C,Morocco,5.1337,1.6158,0.2884,0.4187,0.2226,0.0703,0.1729,0.88,0.4379,0.234,0.1124,0.0499,0.0217
2026-06-12T23:11:09,2026-06-12,50000,H,Uruguay,5.3187,1.9903,0.2152,0.5796,0.1626,0.0425,0.1231,0.9179,0.3915,0.2133,0.1069,0.0501,0.0208
2026-06-12T23:11:09,2026-06-12,50000,D,Turkey,4.8746,1.1357,0.3807,0.2653,0.2044,0.1497,0.1603,0.8063,0.4865,0.2388,0.1009,0.045,0.0154
2026-06-12T23:11:09,2026-06-12,50000,D,Paraguay,3.9556,-0.1519,0.2282,0.2553,0.258,0.2585,0.1884,0.6719,0.353,0.1469,0.0526,0.0197,0.0073
2026-06-12T23:11:09,2026-06-12,50000,B,Canada,4.962,2.1061,0.3692,0.4458,0.1509,0.0341,0.1122,0.9272,0.4859,0.2288,0.0666,0.0217,0.0071
2026-06-12T23:11:09,2026-06-12,50000,L,Croatia,4.7943,1.1029,0.2127,0.4291,0.2785,0.0797,0.2137,0.8556,0.3643,0.1381,0.0569,0.0208,0.007
2026-06-12T23:11:09,2026-06-12,50000,A,South Korea,6.1165,1.5027,0.3154,0.5799,0.0834,0.0213,0.0701,0.9654,0.5099,0.1768,0.0716,0.0206,0.0062
2026-06-12T23:11:09,2026-06-12,50000,J,Austria,3.9004,-0.4211,0.1438,0.3432,0.3078,0.2052,0.2071,0.694,0.2462,0.1059,0.0426,0.0167,0.0055
2026-06-12T23:11:09,2026-06-12,50000,G,Iran,4.4264,0.5079,0.2598,0.3091,0.2608,0.1703,0.1946,0.7635,0.3861,0.1493,0.0487,0.0171,0.0051
2026-06-12T23:11:09,2026-06-12,50000,D,Australia,3.8664,-0.2395,0.2105,0.252,0.2692,0.2683,0.1966,0.6591,0.3234,0.1278,0.044,0.0156,0.0047
2026-06-12T23:11:09,2026-06-12,50000,I,Senegal,3.7743,-0.4959,0.1436,0.2694,0.3797,0.2073,0.2651,0.6781,0.314,0.129,0.0476,0.0149,0.0047
2026-06-12T23:11:09,2026-06-12,50000,D,United States,3.5699,-0.7443,0.1806,0.2274,0.2684,0.3236,0.1936,0.6017,0.3005,0.1164,0.0382,0.013,0.0034
2026-06-12T23:11:09,2026-06-12,50000,J,Algeria,3.5403,-0.8648,0.1075,0.3018,0.3378,0.253,0.2183,0.6276,0.1991,0.0782,0.0276,0.0094,0.0026
2026-06-12T23:11:09,2026-06-12,50000,C,Scotland,3.3504,-1.1791,0.0989,0.2264,0.4139,0.2608,0.2661,0.5915,0.2224,0.0886,0.0314,0.0082,0.0021
2026-06-12T23:11:09,2026-06-12,50000,G,Egypt,3.6211,-0.6269,0.162,0.2482,0.2994,0.2904,0.2092,0.6194,0.2497,0.0788,0.023,0.0065,0.0019
2026-06-12T23:11:09,2026-06-12,50000,L,Panama,3.6178,-0.8169,0.1069,0.2726,0.4133,0.2072,0.2697,0.6492,0.2434,0.0759,0.0236,0.0069,0.0018
2026-06-12T23:11:09,2026-06-12,50000,E,Ivory Coast,3.5731,-0.7873,0.109,0.2347,0.4565,0.1998,0.2994,0.6431,0.2089,0.0626,0.0182,0.0048,0.0011
2026-06-12T23:11:09,2026-06-12,50000,K,Uzbekistan,2.6021,-2.1927,0.0595,0.1533,0.3587,0.4285,0.2137,0.4265,0.1304,0.0356,0.0112,0.003,0.0007
2026-06-12T23:11:09,2026-06-12,50000,F,Sweden,3.117,-1.5969,0.1019,0.1996,0.3563,0.3422,0.2304,0.5319,0.1616,0.048,0.0118,0.0023,0.0005
2026-06-12T23:11:09,2026-06-12,50000,A,Czech Republic,2.3144,-1.8281,0.0175,0.0765,0.6045,0.3015,0.3871,0.4811,0.1634,0.048,0.0091,0.0016,0.0003
2026-06-12T23:11:09,2026-06-12,50000,K,DR Congo,2.5346,-2.4051,0.0553,0.1455,0.3452,0.454,0.2076,0.4083,0.108,0.0227,0.0055,0.0013,0.0002
2026-06-12T23:11:09,2026-06-12,50000,F,Tunisia,2.4185,-2.592,0.0578,0.1355,0.2989,0.5078,0.182,0.3753,0.0869,0.0232,0.005,0.0011,0.0002
2026-06-12T23:11:09,2026-06-12,50000,J,Jordan,2.2859,-2.9348,0.0348,0.1578,0.2857,0.5217,0.1625,0.3551,0.0745,0.02,0.0044,0.0008,0.0001
2026-06-12T23:11:09,2026-06-12,50000,B,Bosnia and Herzegovina,3.118,-1.1,0.0594,0.1851,0.478,0.2775,0.3139,0.5585,0.1174,0.0266,0.0039,0.0006,0.0001
2026-06-12T23:11:09,2026-06-12,50000,G,New Zealand,2.7529,-2.1194,0.0899,0.1694,0.2827,0.458,0.1849,0.4442,0.1296,0.0287,0.0049,0.0007,0.0001
2026-06-12T23:11:09,2026-06-12,50000,C,Haiti,1.7303,-4.1731,0.0195,0.0783,0.2584,0.6438,0.1332,0.231,0.0397,0.0082,0.0014,0.0003,0.0001
2026-06-12T23:11:09,2026-06-12,50000,I,Iraq,1.8268,-3.5864,0.0303,0.0882,0.2347,0.6467,0.1292,0.2478,0.0621,0.0145,0.0024,0.0005,0.0001
2026-06-12T23:11:09,2026-06-12,50000,H,Saudi Arabia,2.5231,-2.6424,0.0262,0.1405,0.484,0.3493,0.2523,0.419,0.0772,0.0174,0.0033,0.0005,0.0001
2026-06-12T23:11:09,2026-06-12,50000,A,South Africa,1.4904,-3.8315,0.0035,0.0582,0.2629,0.6754,0.1314,0.1931,0.0443,0.0072,0.0008,0.0001,0.0
2026-06-12T23:11:09,2026-06-12,50000,H,Cape Verde,1.6772,-4.7811,0.0106,0.0708,0.3161,0.6024,0.1333,0.2148,0.0281,0.0043,0.0005,0.0001,0.0
2026-06-12T23:11:09,2026-06-12,50000,L,Ghana,1.5002,-4.487,0.0117,0.0646,0.2244,0.6993,0.1069,0.1832,0.0292,0.0047,0.0008,0.0001,0.0
2026-06-12T23:11:09,2026-06-12,50000,E,Curaçao,1.3822,-5.0632,0.0113,0.0498,0.2054,0.7334,0.0961,0.1573,0.0213,0.0023,0.0004,0.0,0.0
2026-06-12T23:11:09,2026-06-12,50000,B,Qatar,1.7547,-4.1963,0.0262,0.072,0.2484,0.6534,0.1321,0.2303,0.0226,0.003,0.0001,0.0,0.0
2026-06-13T06:01:33,2026-06-12,50000,H,Spain,7.1098,5.0019,0.7148,0.2281,0.0482,0.0089,0.0433,0.9862,0.7121,0.5272,0.3802,0.2655,0.1737
2026-06-13T06:01:33,2026-06-12,50000,J,Argentina,6.7799,4.261,0.6985,0.205,0.0753,0.0212,0.0662,0.9697,0.6668,0.4869,0.3364,0.2323,0.1482
2026-06-13T06:01:33,2026-06-12,50000,I,France,6.0595,2.9018,0.5564,0.2641,0.1284,0.0511,0.1066,0.927,0.6521,0.4346,0.2627,0.1421,0.08
2026-06-13T06:01:33,2026-06-12,50000,L,England,6.5859,3.8171,0.6292,0.2524,0.0962,0.0222,0.0828,0.9644,0.6636,0.3795,0.2272,0.1284,0.0702
2026-06-13T06:01:33,2026-06-12,50000,C,Brazil,6.3383,3.4636,0.5969,0.2575,0.1129,0.0326,0.0963,0.9508,0.6157,0.3854,0.2338,0.1147,0.0625
2026-06-13T06:01:33,2026-06-12,50000,K,Colombia,5.4881,2.03,0.4169,0.3455,0.1664,0.0712,0.1308,0.8932,0.5944,0.3235,0.1791,0.0974,0.0486
2026-06-13T06:01:33,2026-06-12,50000,K,Portugal,5.6485,2.3289,0.4477,0.3334,0.1566,0.0623,0.1261,0.9072,0.5916,0.3282,0.1816,0.0973,0.0484
2026-06-13T06:01:33,2026-06-12,50000,F,Netherlands,5.5065,2.1144,0.4394,0.3115,0.1713,0.0778,0.1382,0.8891,0.5136,0.308,0.1685,0.082,0.038
2026-06-13T06:01:33,2026-06-12,50000,A,Mexico,7.1898,4.2017,0.6688,0.278,0.0513,0.0019,0.0489,0.9957,0.6899,0.4059,0.1973,0.0854,0.0362
2026-06-13T06:01:33,2026-06-12,50000,E,Ecuador,5.6403,2.4918,0.4078,0.3554,0.195,0.0418,0.1632,0.9263,0.5513,0.287,0.1514,0.0718,0.0322
2026-06-13T06:01:33,2026-06-12,50000,G,Belgium,5.6729,2.3414,0.5045,0.2665,0.1514,0.0776,0.1239,0.8949,0.579,0.3198,0.145,0.0719,0.0283
2026-06-13T06:01:33,2026-06-12,50000,B,Switzerland,6.0665,3.1037,0.5555,0.2823,0.1235,0.0387,0.1029,0.9407,0.5936,0.2788,0.1359,0.0634,0.0272
2026-06-13T06:01:33,2026-06-12,50000,E,Germany,5.8247,2.9277,0.4474,0.3423,0.1731,0.0372,0.1484,0.9381,0.5411,0.2716,0.1361,0.0601,0.027
2026-06-13T06:01:33,2026-06-12,50000,F,Japan,5.2543,1.7367,0.3799,0.3357,0.1921,0.0923,0.1526,0.8682,0.4585,0.2647,0.1315,0.061,0.0264
2026-06-13T06:01:33,2026-06-12,50000,I,Norway,4.6752,0.8174,0.2541,0.3609,0.2604,0.1246,0.1951,0.8102,0.468,0.2489,0.1191,0.05,0.0221
2026-06-13T06:01:33,2026-06-12,50000,D,United States,6.0228,3.4508,0.5372,0.3047,0.1335,0.0246,0.1285,0.9705,0.6052,0.3038,0.1249,0.0534,0.0218
2026-06-13T06:01:33,2026-06-12,50000,H,Uruguay,5.1977,1.7191,0.2336,0.5218,0.1888,0.0557,0.1398,0.8952,0.3835,0.2015,0.0969,0.0424,0.017
2026-06-13T06:01:33,2026-06-12,50000,C,Morocco,4.9154,1.2307,0.2612,0.407,0.2375,0.0944,0.179,0.8471,0.4047,0.2099,0.0961,0.0432,0.0166
2026-06-13T06:01:33,2026-06-12,50000,D,Turkey,4.7283,0.9128,0.2931,0.3228,0.235,0.1492,0.1746,0.7904,0.46,0.2225,0.0974,0.0439,0.0161
2026-06-13T06:01:33,2026-06-12,50000,L,Croatia,4.9491,1.3699,0.2455,0.4246,0.2526,0.0774,0.1964,0.8665,0.3839,0.1524,0.0646,0.0251,0.0092
2026-06-13T06:01:33,2026-06-12,50000,A,South Korea,6.1345,1.577,0.3099,0.5885,0.0798,0.0218,0.0663,0.9647,0.5361,0.1894,0.0805,0.0262,0.0091
2026-06-13T06:01:33,2026-06-12,50000,G,Iran,4.3788,0.3925,0.2525,0.307,0.2619,0.1785,0.1907,0.7503,0.3652,0.1404,0.0485,0.0168,0.0056
2026-06-13T06:01:33,2026-06-12,50000,B,Canada,4.8743,1.9482,0.3487,0.4487,0.1661,0.0366,0.1232,0.9206,0.4513,0.2005,0.0594,0.0186,0.0054
2026-06-13T06:01:33,2026-06-12,50000,I,Senegal,3.7671,-0.5142,0.1483,0.268,0.3627,0.221,0.2513,0.6676,0.3059,0.1223,0.0446,0.0159,0.0049
2026-06-13T06:01:33,2026-06-12,50000,J,Austria,3.8347,-0.5071,0.1389,0.327,0.3189,0.2152,0.2103,0.6761,0.2438,0.1002,0.039,0.015,0.0046
2026-06-13T06:01:33,2026-06-12,50000,D,Australia,3.5217,-0.8229,0.1391,0.2399,0.3378,0.2831,0.2242,0.6032,0.2847,0.1096,0.0404,0.014,0.0043
2026-06-13T06:01:33,2026-06-12,50000,J,Algeria,3.7999,-0.4855,0.1294,0.3262,0.3294,0.2151,0.2218,0.6774,0.2247,0.0894,0.0314,0.011,0.0032
2026-06-13T06:01:33,2026-06-12,50000,C,Scotland,3.4142,-1.0823,0.1124,0.2365,0.3815,0.2697,0.2493,0.5982,0.2206,0.0865,0.0287,0.0083,0.0023
2026-06-13T06:01:33,2026-06-12,50000,E,Ivory Coast,3.7541,-0.5336,0.1333,0.2516,0.4269,0.1882,0.2842,0.6691,0.2338,0.0745,0.0218,0.0067,0.0019
2026-06-13T06:01:33,2026-06-12,50000,D,Paraguay,2.3421,-3.5408,0.0306,0.1326,0.2937,0.5431,0.1796,0.3428,0.1448,0.0509,0.0185,0.006,0.0019
2026-06-13T06:01:33,2026-06-12,50000,L,Panama,3.5115,-0.9937,0.108,0.2497,0.4073,0.235,0.2643,0.622,0.2205,0.0682,0.0216,0.0065,0.0018
2026-06-13T06:01:33,2026-06-12,50000,G,Egypt,3.5554,-0.7827,0.1514,0.2489,0.3015,0.2983,0.2057,0.6059,0.2311,0.0709,0.0215,0.0061,0.0016
2026-06-13T06:01:33,2026-06-12,50000,K,Uzbekistan,2.8327,-1.8536,0.0759,0.1755,0.3542,0.3944,0.2166,0.4681,0.1627,0.0458,0.0132,0.0037,0.0008
2026-06-13T06:01:33,2026-06-12,50000,F,Sweden,3.2809,-1.2876,0.1195,0.2139,0.3472,0.3194,0.2228,0.5562,0.1725,0.0563,0.0147,0.0035,0.0008
2026-06-13T06:01:33,2026-06-12,50000,A,Czech Republic,2.4059,-1.6701,0.0183,0.0806,0.629,0.2721,0.4006,0.4995,0.1695,0.0488,0.0093,0.0021,0.0005
2026-06-13T06:01:33,2026-06-12,50000,G,New Zealand,2.8034,-1.9512,0.0916,0.1776,0.2851,0.4457,0.1825,0.4517,0.1359,0.032,0.0067,0.0014,0.0003
2026-06-13T06:01:33,2026-06-12,50000,K,DR Congo,2.5143,-2.5053,0.0595,0.1455,0.3229,0.4721,0.1903,0.3954,0.1151,0.0257,0.0066,0.0016,0.0003
2026-06-13T06:01:33,2026-06-12,50000,F,Tunisia,2.4347,-2.5634,0.0612,0.1389,0.2894,0.5105,0.1748,0.3749,0.0871,0.0237,0.0048,0.0011,0.0002
2026-06-13T06:01:33,2026-06-12,50000,B,Bosnia and Herzegovina,3.2061,-0.9749,0.0678,0.1974,0.4763,0.2586,0.3151,0.5803,0.1212,0.0292,0.0049,0.001,0.0002
2026-06-13T06:01:33,2026-06-12,50000,J,Jordan,2.1846,-3.2684,0.0332,0.1418,0.2765,0.5485,0.1522,0.3272,0.0758,0.0207,0.0043,0.0009,0.0002
2026-06-13T06:01:33,2026-06-12,50000,H,Saudi Arabia,2.7281,-2.286,0.0379,0.1708,0.4611,0.3302,0.2549,0.4636,0.0899,0.0213,0.0046,0.0009,0.0001
2026-06-13T06:01:33,2026-06-12,50000,I,Iraq,2.0364,-3.2051,0.0412,0.1069,0.2485,0.6034,0.1404,0.2886,0.0761,0.0185,0.0041,0.0007,0.0001
2026-06-13T06:01:33,2026-06-12,50000,C,Haiti,1.9417,-3.612,0.0295,0.099,0.2681,0.6033,0.1451,0.2737,0.05,0.0112,0.0022,0.0004,0.0001
2026-06-13T06:01:33,2026-06-12,50000,A,South Africa,1.3814,-4.1086,0.003,0.0529,0.2398,0.7042,0.1129,0.1689,0.0413,0.0076,0.0011,0.0001,0.0
2026-06-13T06:01:33,2026-06-12,50000,L,Ghana,1.6565,-4.1933,0.0173,0.0733,0.2439,0.6655,0.122,0.2126,0.0339,0.0053,0.001,0.0001,0.0
2026-06-13T06:01:33,2026-06-12,50000,H,Cape Verde,1.7331,-4.435,0.0137,0.0793,0.3018,0.6052,0.1345,0.2274,0.0307,0.005,0.0006,0.0001,0.0
2026-06-13T06:01:33,2026-06-12,50000,E,Curaçao,1.413,-4.886,0.0115,0.0507,0.2049,0.7329,0.0968,0.159,0.0221,0.0028,0.0004,0.0,0.0
2026-06-13T06:01:33,2026-06-12,50000,B,Qatar,1.7394,-4.077,0.0281,0.0717,0.2341,0.6661,0.1239,0.2237,0.025,0.0034,0.0002,0.0,0.0
2026-06-13T06:44:00,2026-06-12,50000,H,Spain,7.1098,5.0019,0.7148,0.2281,0.0482,0.0089,0.0433,0.9862,0.7121,0.5272,0.3802,0.2655,0.1737
2026-06-13T06:44:00,2026-06-12,50000,J,Argentina,6.7799,4.261,0.6985,0.205,0.0753,0.0212,0.0662,0.9697,0.6668,0.4869,0.3364,0.2323,0.1482
2026-06-13T06:44:00,2026-06-12,50000,I,France,6.0595,2.9018,0.5564,0.2641,0.1284,0.0511,0.1066,0.927,0.6521,0.4346,0.2627,0.1421,0.08
2026-06-13T06:44:00,2026-06-12,50000,L,England,6.5859,3.8171,0.6292,0.2524,0.0962,0.0222,0.0828,0.9644,0.6636,0.3795,0.2272,0.1284,0.0702
2026-06-13T06:44:00,2026-06-12,50000,C,Brazil,6.3383,3.4636,0.5969,0.2575,0.1129,0.0326,0.0963,0.9508,0.6157,0.3854,0.2338,0.1147,0.0625
2026-06-13T06:44:00,2026-06-12,50000,K,Colombia,5.4881,2.03,0.4169,0.3455,0.1664,0.0712,0.1308,0.8932,0.5944,0.3235,0.1791,0.0974,0.0486
2026-06-13T06:44:00,2026-06-12,50000,K,Portugal,5.6485,2.3289,0.4477,0.3334,0.1566,0.0623,0.1261,0.9072,0.5916,0.3282,0.1816,0.0973,0.0484
2026-06-13T06:44:00,2026-06-12,50000,F,Netherlands,5.5065,2.1144,0.4394,0.3115,0.1713,0.0778,0.1382,0.8891,0.5136,0.308,0.1685,0.082,0.038
2026-06-13T06:44:00,2026-06-12,50000,A,Mexico,7.1898,4.2017,0.6688,0.278,0.0513,0.0019,0.0489,0.9957,0.6899,0.4059,0.1973,0.0854,0.0362
2026-06-13T06:44:00,2026-06-12,50000,E,Ecuador,5.6403,2.4918,0.4078,0.3554,0.195,0.0418,0.1632,0.9263,0.5513,0.287,0.1514,0.0718,0.0322
2026-06-13T06:44:00,2026-06-12,50000,G,Belgium,5.6729,2.3414,0.5045,0.2665,0.1514,0.0776,0.1239,0.8949,0.579,0.3198,0.145,0.0719,0.0283
2026-06-13T06:44:00,2026-06-12,50000,B,Switzerland,6.0665,3.1037,0.5555,0.2823,0.1235,0.0387,0.1029,0.9407,0.5936,0.2788,0.1359,0.0634,0.0272
2026-06-13T06:44:00,2026-06-12,50000,E,Germany,5.8247,2.9277,0.4474,0.3423,0.1731,0.0372,0.1484,0.9381,0.5411,0.2716,0.1361,0.0601,0.027
2026-06-13T06:44:00,2026-06-12,50000,F,Japan,5.2543,1.7367,0.3799,0.3357,0.1921,0.0923,0.1526,0.8682,0.4585,0.2647,0.1315,0.061,0.0264
2026-06-13T06:44:00,2026-06-12,50000,I,Norway,4.6752,0.8174,0.2541,0.3609,0.2604,0.1246,0.1951,0.8102,0.468,0.2489,0.1191,0.05,0.0221
2026-06-13T06:44:00,2026-06-12,50000,D,United States,6.0228,3.4508,0.5372,0.3047,0.1335,0.0246,0.1285,0.9705,0.6052,0.3038,0.1249,0.0534,0.0218
2026-06-13T06:44:00,2026-06-12,50000,H,Uruguay,5.1977,1.7191,0.2336,0.5218,0.1888,0.0557,0.1398,0.8952,0.3835,0.2015,0.0969,0.0424,0.017
2026-06-13T06:44:00,2026-06-12,50000,C,Morocco,4.9154,1.2307,0.2612,0.407,0.2375,0.0944,0.179,0.8471,0.4047,0.2099,0.0961,0.0432,0.0166
2026-06-13T06:44:00,2026-06-12,50000,D,Turkey,4.7283,0.9128,0.2931,0.3228,0.235,0.1492,0.1746,0.7904,0.46,0.2225,0.0974,0.0439,0.0161
2026-06-13T06:44:00,2026-06-12,50000,L,Croatia,4.9491,1.3699,0.2455,0.4246,0.2526,0.0774,0.1964,0.8665,0.3839,0.1524,0.0646,0.0251,0.0092
2026-06-13T06:44:00,2026-06-12,50000,A,South Korea,6.1345,1.577,0.3099,0.5885,0.0798,0.0218,0.0663,0.9647,0.5361,0.1894,0.0805,0.0262,0.0091
2026-06-13T06:44:00,2026-06-12,50000,G,Iran,4.3788,0.3925,0.2525,0.307,0.2619,0.1785,0.1907,0.7503,0.3652,0.1404,0.0485,0.0168,0.0056
2026-06-13T06:44:00,2026-06-12,50000,B,Canada,4.8743,1.9482,0.3487,0.4487,0.1661,0.0366,0.1232,0.9206,0.4513,0.2005,0.0594,0.0186,0.0054
2026-06-13T06:44:00,2026-06-12,50000,I,Senegal,3.7671,-0.5142,0.1483,0.268,0.3627,0.221,0.2513,0.6676,0.3059,0.1223,0.0446,0.0159,0.0049
2026-06-13T06:44:00,2026-06-12,50000,J,Austria,3.8347,-0.5071,0.1389,0.327,0.3189,0.2152,0.2103,0.6761,0.2438,0.1002,0.039,0.015,0.0046
2026-06-13T06:44:00,2026-06-12,50000,D,Australia,3.5217,-0.8229,0.1391,0.2399,0.3378,0.2831,0.2242,0.6032,0.2847,0.1096,0.0404,0.014,0.0043
2026-06-13T06:44:00,2026-06-12,50000,J,Algeria,3.7999,-0.4855,0.1294,0.3262,0.3294,0.2151,0.2218,0.6774,0.2247,0.0894,0.0314,0.011,0.0032
2026-06-13T06:44:00,2026-06-12,50000,C,Scotland,3.4142,-1.0823,0.1124,0.2365,0.3815,0.2697,0.2493,0.5982,0.2206,0.0865,0.0287,0.0083,0.0023
2026-06-13T06:44:00,2026-06-12,50000,E,Ivory Coast,3.7541,-0.5336,0.1333,0.2516,0.4269,0.1882,0.2842,0.6691,0.2338,0.0745,0.0218,0.0067,0.0019
2026-06-13T06:44:00,2026-06-12,50000,D,Paraguay,2.3421,-3.5408,0.0306,0.1326,0.2937,0.5431,0.1796,0.3428,0.1448,0.0509,0.0185,0.006,0.0019
2026-06-13T06:44:00,2026-06-12,50000,L,Panama,3.5115,-0.9937,0.108,0.2497,0.4073,0.235,0.2643,0.622,0.2205,0.0682,0.0216,0.0065,0.0018
2026-06-13T06:44:00,2026-06-12,50000,G,Egypt,3.5554,-0.7827,0.1514,0.2489,0.3015,0.2983,0.2057,0.6059,0.2311,0.0709,0.0215,0.0061,0.0016
2026-06-13T06:44:00,2026-06-12,50000,K,Uzbekistan,2.8327,-1.8536,0.0759,0.1755,0.3542,0.3944,0.2166,0.4681,0.1627,0.0458,0.0132,0.0037,0.0008
2026-06-13T06:44:00,2026-06-12,50000,F,Sweden,3.2809,-1.2876,0.1195,0.2139,0.3472,0.3194,0.2228,0.5562,0.1725,0.0563,0.0147,0.0035,0.0008
2026-06-13T06:44:00,2026-06-12,50000,A,Czech Republic,2.4059,-1.6701,0.0183,0.0806,0.629,0.2721,0.4006,0.4995,0.1695,0.0488,0.0093,0.0021,0.0005
2026-06-13T06:44:00,2026-06-12,50000,G,New Zealand,2.8034,-1.9512,0.0916,0.1776,0.2851,0.4457,0.1825,0.4517,0.1359,0.032,0.0067,0.0014,0.0003
2026-06-13T06:44:00,2026-06-12,50000,K,DR Congo,2.5143,-2.5053,0.0595,0.1455,0.3229,0.4721,0.1903,0.3954,0.1151,0.0257,0.0066,0.0016,0.0003
2026-06-13T06:44:00,2026-06-12,50000,F,Tunisia,2.4347,-2.5634,0.0612,0.1389,0.2894,0.5105,0.1748,0.3749,0.0871,0.0237,0.0048,0.0011,0.0002
2026-06-13T06:44:00,2026-06-12,50000,B,Bosnia and Herzegovina,3.2061,-0.9749,0.0678,0.1974,0.4763,0.2586,0.3151,0.5803,0.1212,0.0292,0.0049,0.001,0.0002
2026-06-13T06:44:00,2026-06-12,50000,J,Jordan,2.1846,-3.2684,0.0332,0.1418,0.2765,0.5485,0.1522,0.3272,0.0758,0.0207,0.0043,0.0009,0.0002
2026-06-13T06:44:00,2026-06-12,50000,H,Saudi Arabia,2.7281,-2.286,0.0379,0.1708,0.4611,0.3302,0.2549,0.4636,0.0899,0.0213,0.0046,0.0009,0.0001
